#{"t_start": 1764686546.8900163, "env_id": "None"}
r,l,t
52.91,38,217.303968
52.91,38,217.335444
52.91,38,217.351208
52.91,38,217.382625
52.91,38,217.398307
52.91,38,217.414164
52.91,38,217.430243
52.91,38,217.446146
52.905,39,217.477972
52.91,38,217.493838
52.91,38,217.5097
52.91,38,217.525547
52.91,38,217.541544
52.91,38,217.557304
52.91,38,217.573134
52.91,38,217.60432
52.9,40,217.651889
52.91,38,217.7048
52.91,38,217.747166
52.91,38,217.794692
52.91,38,217.842222
52.91,38,217.889616
52.91,38,217.93704
52.91,38,217.968789
52.91,38,218.016168
52.91,38,218.04769
52.91,38,218.095249
52.91,38,218.459433
52.91,38,218.491095
52.91,38,218.538644
52.91,38,218.570373
52.91,38,218.617952
52.91,38,218.649415
52.91,38,218.696887
52.91,38,218.744744
52.91,38,218.7923
-3.910526,1200,220.488739
52.91,38,220.536289
52.91,38,220.578009
52.91,38,220.615775
52.91,38,220.647448
52.91,38,220.695018
52.91,38,220.72677
52.905,39,220.774359
52.91,38,220.838192
52.905,39,220.901003
52.91,38,220.964846
52.91,38,221.028412
52.91,38,221.091627
52.91,38,221.138878
52.91,38,221.5675
52.91,38,221.614974
52.91,38,221.704226
52.91,38,221.75726
52.91,38,221.82076
52.91,38,221.883936
52.91,38,221.946974
52.91,38,222.015551
52.91,38,222.04221
52.91,38,222.105805
52.91,38,222.169389
52.91,38,222.232664
52.91,38,222.296148
52.91,38,222.359738
52.91,38,222.43921
52.91,38,222.502776
52.91,38,222.566091
52.91,38,222.629402
52.91,38,222.677107
52.905,39,222.740562
52.91,38,222.804217
52.91,38,222.867596
52.91,38,222.899504
52.91,38,222.963179
52.91,38,223.026964
52.91,38,223.090442
52.91,38,223.153912
52.905,39,223.631006
52.91,38,223.678502
52.91,38,223.726058
52.91,38,223.757648
52.91,38,223.821314
52.91,38,223.86891
52.91,38,223.933024
52.91,38,223.996547
52.91,38,224.060107
52.91,38,224.139501
52.91,38,224.202887
52.91,38,224.266387
52.91,38,224.329988
52.91,38,224.393482
52.905,39,224.457022
52.91,38,224.520562
52.91,38,224.584106
52.91,38,224.662733
52.91,38,224.726001
52.91,38,224.789812
52.91,38,224.85269
52.91,38,224.921304
52.9,40,224.995644
52.91,38,225.059118
52.91,38,225.117027
52.91,38,225.169643
52.91,38,225.217051
52.91,38,225.61291
52.91,38,225.676492
52.91,38,225.739625
52.91,38,225.798559
52.91,38,225.845507
52.91,38,225.880016
52.91,38,225.918692
52.91,38,225.948492
52.91,38,226.019259
52.91,38,226.063447
52.91,38,226.110864
52.91,38,226.142484
52.91,38,226.189688
52.91,38,226.225029
52.91,38,226.268826
52.91,38,226.318516
52.91,38,226.36437
52.91,38,226.396178
52.91,38,226.443783
52.91,38,226.507254
52.91,38,226.570676
52.91,38,226.6341
52.91,38,226.697446
52.91,38,226.745147
52.91,38,226.792755
52.91,38,226.856524
52.91,38,226.919733
52.91,38,227.363048
52.91,38,227.426142
52.91,38,227.474446
52.91,38,227.538201
52.91,38,227.60215
52.91,38,227.665834
52.905,39,227.727115
52.91,38,227.761462
52.91,38,227.824687
52.91,38,227.871844
52.91,38,227.927526
52.91,38,227.981042
52.91,38,228.03695
52.91,38,228.08228
52.91,38,228.136848
52.91,38,228.179307
52.91,38,228.236083
52.91,38,228.29115
52.91,38,228.346126
52.91,38,228.398701
52.91,38,228.447033
52.91,38,228.483567
52.91,38,228.532009
52.91,38,228.582041
52.91,38,228.63221
52.91,38,228.69852
52.91,38,228.752373
52.91,38,229.117991
52.91,38,229.167485
52.905,39,229.208316
52.91,38,229.251736
52.91,38,229.29964
52.91,38,229.343801
52.91,38,229.391218
52.91,38,229.442419
52.91,38,229.476394
52.905,39,229.534896
52.91,38,229.586899
52.91,38,229.62294
52.91,38,229.664093
52.91,38,229.719659
52.91,38,229.767903
52.91,38,229.833274
52.91,38,229.88515
52.91,38,229.961741
52.91,38,230.024179
52.91,38,230.078935
52.91,38,230.129619
52.91,38,230.212061
52.91,38,230.246915
52.91,38,230.294645
52.91,38,230.342367
52.91,38,230.417
52.91,38,230.465557
52.91,38,230.835144
52.905,39,230.890075
52.91,38,230.950476
52.91,38,231.00994
52.91,38,231.073884
52.91,38,231.131656
52.9,40,231.20453
52.91,38,231.258513
52.91,38,231.311735
52.91,38,231.349536
52.91,38,231.414006
52.91,38,231.461949
52.91,38,231.524134
52.91,38,231.56392
52.91,38,231.62182
52.905,39,231.656466
52.91,38,231.706399
52.905,39,231.754456
52.91,38,231.819111
52.91,38,231.867172
52.91,38,231.933291
52.91,38,231.978244
52.91,38,232.050119
52.9,40,232.097305
52.91,38,232.161256
52.91,38,232.233793
52.91,38,232.289798
52.91,38,232.685266
52.91,38,232.734722
52.91,38,232.789211
52.91,38,232.841851
52.91,38,232.900023
52.91,38,232.952729
52.91,38,233.006728
52.91,38,233.057876
52.91,38,233.102852
52.91,38,233.149912
52.91,38,233.217283
52.91,38,233.282564
52.91,38,233.327879
52.91,38,233.386442
52.91,38,233.437894
52.91,38,233.493554
52.91,38,233.540576
52.91,38,233.584102
52.91,38,233.639045
52.91,38,233.681808
52.91,38,233.735687
52.91,38,233.78323
52.91,38,233.831611
52.91,38,233.882487
52.905,39,233.92254
52.91,38,233.972893
52.91,38,234.024663
52.91,38,234.438862
52.91,38,234.502475
52.91,38,234.564015
52.91,38,234.62202
52.91,38,234.67896
52.91,38,234.731301
52.91,38,234.765347
52.91,38,234.830238
52.91,38,234.888501
52.91,38,234.942944
52.91,38,234.996099
52.91,38,235.050252
52.91,38,235.101289
52.91,38,235.149883
52.91,38,235.196575
52.91,38,235.238062
52.91,38,235.292382
52.91,38,235.340736
52.905,39,235.382915
52.91,38,235.446673
52.91,38,235.491606
52.91,38,235.534339
52.91,38,235.577296
52.91,38,235.631874
52.91,38,235.695052
52.91,38,235.750781
52.91,38,235.808519
52.91,38,236.22995
52.91,38,236.274148
52.91,38,236.330383
52.91,38,236.381531
52.91,38,236.425597
52.91,38,236.486359
52.91,38,236.551983
52.91,38,236.575981
52.91,38,236.596374
52.91,38,236.639118
52.91,38,236.687449
52.91,38,236.739025
52.91,38,236.796278
52.91,38,236.857263
52.91,38,236.911524
52.91,38,236.96599
52.91,38,236.994661
52.91,38,237.045308
52.91,38,237.098888
52.91,38,237.152406
52.91,38,237.213378
52.91,38,237.27761
52.91,38,237.341337
52.91,38,237.388865
52.905,39,237.453363
52.91,38,237.517656
52.91,38,237.565445
52.91,38,237.873225
52.91,38,237.890023
52.91,38,237.917885
52.91,38,237.939743
52.91,38,237.952651
52.91,38,237.979493
52.91,38,238.000785
52.9,40,238.039905
52.91,38,238.100718
52.91,38,238.147919
52.91,38,238.20209
52.91,38,238.262858
52.91,38,238.326461
52.91,38,238.381931
52.91,38,238.431513
52.91,38,238.497582
52.91,38,238.551095
52.905,39,238.601081
52.91,38,238.64777
52.91,38,238.715259
52.91,38,238.767504
52.91,38,238.811702
52.91,38,238.859955
52.91,38,238.929788
52.91,38,238.983131
52.91,38,239.047181
52.91,38,239.499659
52.91,38,239.563009
52.91,38,239.622033
52.91,38,239.680888
52.91,38,239.728886
52.91,38,239.781284
52.91,38,239.831096
52.91,38,239.849657
52.91,38,239.866409
52.91,38,239.881322
52.91,38,239.913311
52.91,38,239.934869
52.91,38,239.953515
52.91,38,239.968712
52.91,38,239.985698
52.91,38,240.003521
52.91,38,240.013794
52.91,38,240.03939
52.91,38,240.076499
52.91,38,240.12119
52.91,38,240.164383
52.91,38,240.211007
52.91,38,240.258227
52.91,38,240.305004
52.91,38,240.350223
52.91,38,240.398718
52.91,38,240.447089
52.91,38,240.878191
52.91,38,240.936913
52.91,38,240.982015
52.91,38,241.033369
52.91,38,241.086238
52.91,38,241.140598
52.91,38,241.192723
52.91,38,241.245257
52.91,38,241.300995
52.91,38,241.348076
52.91,38,241.411902
52.91,38,241.477605
52.91,38,241.532504
52.91,38,241.580481
52.91,38,241.640612
52.91,38,241.698843
52.91,38,241.757015
52.91,38,241.806108
52.91,38,241.862139
52.91,38,241.915836
52.91,38,241.966882
52.91,38,242.01315
52.91,38,242.064502
52.91,38,242.089374
52.91,38,242.124802
52.91,38,242.178676
52.91,38,242.230961
52.91,38,242.672045
52.91,38,242.744349
52.91,38,242.811181
52.91,38,242.865587
52.91,38,242.916464
52.91,38,242.968843
52.91,38,243.01685
52.91,38,243.065585
52.91,38,243.104811
52.91,38,243.162864
52.905,39,243.214437
52.91,38,243.265235
52.91,38,243.312647
52.91,38,243.346611
52.91,38,243.400997
52.91,38,243.452756
52.91,38,243.496956
52.91,38,243.528864
52.91,38,243.576906
52.91,38,243.63272
52.91,38,243.685517
52.91,38,243.73057
52.91,38,243.778602
52.91,38,243.831946
52.91,38,243.888526
52.91,38,243.941745
52.91,38,243.997927
52.91,38,244.413671
52.91,38,244.507815
52.91,38,244.58777
52.91,38,244.651656
52.91,38,244.715756
52.91,38,244.760761
52.91,38,244.810053
52.91,38,244.861464
52.91,38,244.91129
52.91,38,244.956895
52.91,38,245.001053
52.91,38,245.052458
52.91,38,245.102311
52.91,38,245.150087
52.91,38,245.208255
52.91,38,245.256877
52.91,38,245.30036
52.91,38,245.3478
52.91,38,245.396398
52.91,38,245.441283
52.91,38,245.49153
52.91,38,245.537618
52.91,38,245.579819
52.91,38,245.62529
52.91,38,245.697492
52.91,38,245.752982
52.91,38,245.808626
52.91,38,246.206406
52.91,38,246.25484
52.91,38,246.306359
52.91,38,246.34908
52.91,38,246.400182
52.91,38,246.450821
52.91,38,246.499123
52.91,38,246.545563
52.91,38,246.590062
52.91,38,246.628403
52.91,38,246.675155
52.91,38,246.730549
52.91,38,246.776771
52.91,38,246.836605
52.91,38,246.888846
52.91,38,246.949475
52.91,38,246.997753
52.91,38,247.047481
52.91,38,247.096621
52.91,38,247.146852
52.91,38,247.191496
52.91,38,247.239602
52.91,38,247.285134
52.91,38,247.332408
52.91,38,247.377671
52.91,38,247.428515
52.91,38,247.486114
52.91,38,247.912012
52.91,38,247.969072
52.91,38,248.02732
52.91,38,248.085808
52.91,38,248.143454
52.91,38,248.183497
52.91,38,248.255493
52.91,38,248.298584
52.91,38,248.370815
52.91,38,248.425124
52.91,38,248.478938
52.91,38,248.539595
52.91,38,248.58816
52.91,38,248.641454
52.905,39,248.692226
52.91,38,248.742743
52.91,38,248.794533
52.91,38,248.847674
52.91,38,248.896207
52.91,38,248.960444
52.91,38,249.024862
52.91,38,249.075393
52.91,38,249.137126
52.91,38,249.200974
52.91,38,249.264802
52.91,38,249.3289
52.91,38,249.394503
52.91,38,249.75363
52.91,38,249.83163
52.91,38,249.879833
52.91,38,249.94662
52.91,38,250.01173
52.91,38,250.075337
52.91,38,250.139067
52.91,38,250.201086
52.91,38,250.253161
52.91,38,250.3011
52.91,38,250.350827
52.91,38,250.41396
52.91,38,250.465682
52.91,38,250.516733
52.91,38,250.561831
52.91,38,250.602928
52.91,38,250.656316
52.91,38,250.705614
52.91,38,250.752092
52.91,38,250.797925
52.91,38,250.831204
52.91,38,250.895267
52.91,38,250.955261
52.91,38,251.009795
52.91,38,251.062625
52.91,38,251.112144
52.91,38,251.16579
52.91,38,251.566015
52.91,38,251.593054
52.91,38,251.618937
52.91,38,251.63718
52.91,38,251.658157
52.91,38,251.672689
52.91,38,251.688735
52.91,38,251.704839
52.91,38,251.721051
52.91,38,251.747672
52.91,38,251.763701
52.91,38,251.778625
52.91,38,251.792446
52.91,38,251.806852
52.91,38,251.830833
52.91,38,251.848684
52.91,38,251.880756
52.91,38,251.957336
52.91,38,252.014686
52.91,38,252.060709
52.91,38,252.07774
52.91,38,252.132015
52.91,38,252.189551
52.91,38,252.240161
52.91,38,252.293337
52.91,38,252.341096
52.91,38,252.389579
52.91,38,252.718632
52.91,38,252.766547
52.91,38,252.798554
52.91,38,252.848636
52.91,38,252.90321
52.91,38,252.96582
52.91,38,252.997821
52.91,38,253.045809
52.91,38,253.090609
52.91,38,253.137094
52.91,38,253.189005
52.91,38,253.228673
52.91,38,253.245265
52.91,38,253.26779
52.91,38,253.285224
52.91,38,253.30206
52.91,38,253.317854
52.91,38,253.338255
52.91,38,253.35288
52.91,38,253.367728
52.91,38,253.383179
52.91,38,253.397985
52.91,38,253.414188
52.91,38,253.434331
52.91,38,253.45791
52.91,38,253.475682
52.91,38,253.49427
52.91,38,253.815466
52.91,38,253.845182
52.91,38,253.873429
52.91,38,253.924581
52.91,38,253.982314
52.91,38,254.043454
52.91,38,254.097938
52.91,38,254.153975
52.91,38,254.208054
52.91,38,254.232406
52.91,38,254.257071
52.91,38,254.279569
52.91,38,254.303931
52.905,39,254.326277
52.91,38,254.347588
52.91,38,254.362635
52.905,39,254.382446
52.91,38,254.399403
52.91,38,254.415291
52.91,38,254.432433
52.91,38,254.458912
52.91,38,254.478914
52.91,38,254.499238
52.91,38,254.523785
52.91,38,254.543777
52.91,38,254.560914
52.91,38,254.576763
52.91,38,254.846254
52.91,38,254.894216
52.91,38,254.937294
52.91,38,254.951989
52.91,38,254.973572
52.91,38,254.995421
52.91,38,255.047652
52.91,38,255.100157
52.91,38,255.163818
52.91,38,255.227716
52.91,38,255.287494
52.91,38,255.349812
52.91,38,255.401391
52.91,38,255.454878
52.91,38,255.522551
52.91,38,255.58122
52.91,38,255.66472
52.91,38,255.738875
52.91,38,255.80266
52.91,38,255.872717
52.91,38,255.93612
52.91,38,255.99987
52.91,38,256.063309
52.555,109,256.190166
52.91,38,256.226617
52.91,38,256.632321
52.91,38,256.649944
52.91,38,256.668007
52.91,38,256.68582
52.91,38,256.751039
52.91,38,256.815758
52.91,38,256.879318
52.91,38,256.946614
52.91,38,257.013661
52.91,38,257.031203
52.91,38,257.082458
52.91,38,257.131427
52.91,38,257.181213
52.905,39,257.245328
52.91,38,257.295355
52.91,38,257.3427
52.91,38,257.413413
52.91,38,257.467055
52.91,38,257.533257
52.91,38,257.597251
52.91,38,257.667644
52.91,38,257.7269
52.91,38,257.790599
52.91,38,257.854287
52.91,38,257.915424
52.91,38,257.978959
52.91,38,258.026522
52.91,38,258.447302
52.91,38,258.498004
52.91,38,258.53058
52.91,38,258.569399
52.91,38,258.609686
52.91,38,258.641329
52.905,39,258.681272
52.91,38,258.728812
52.91,38,258.765467
52.91,38,258.797223
52.91,38,258.844674
52.91,38,258.869823
52.91,38,258.896705
52.91,38,258.948936
52.91,38,258.981188
52.91,38,259.048141
52.91,38,259.096325
52.91,38,259.144027
52.9,40,259.207441
52.91,38,259.254857
52.91,38,259.318195
52.91,38,259.370634
52.91,38,259.414613
52.91,38,259.470645
52.91,38,259.531494
52.91,38,259.579371
52.91,38,259.629542
52.91,38,259.971171
52.91,38,260.001308
52.91,38,260.032743
52.91,38,260.047704
52.91,38,260.097807
52.91,38,260.1454
52.91,38,260.17697
52.91,38,260.231294
52.91,38,260.283622
52.91,38,260.315614
52.91,38,260.363554
52.91,38,260.411209
52.91,38,260.458506
52.91,38,260.506035
52.91,38,260.547874
52.91,38,260.595697
52.91,38,260.629789
52.91,38,260.645477
52.91,38,260.67694
52.91,38,260.72431
52.91,38,260.755821
52.91,38,260.803543
52.91,38,260.848017
52.91,38,260.872742
52.91,38,260.927133
52.91,38,260.995412
52.91,38,261.049757
52.91,38,261.331133
52.91,38,261.381192
52.91,38,261.435243
52.91,38,261.485478
52.91,38,261.517293
52.91,38,261.567539
52.905,39,261.619426
52.91,38,261.664372
52.91,38,261.704834
52.91,38,261.75775
52.91,38,261.812116
52.91,38,261.863176
52.91,38,261.915067
52.91,38,261.976593
52.91,38,262.017352
52.91,38,262.061728
52.91,38,262.098936
52.91,38,262.148016
52.91,38,262.210042
52.91,38,262.264305
52.91,38,262.322454
52.91,38,262.374332
52.91,38,262.423379
52.91,38,262.474372
52.91,38,262.51268
52.91,38,262.54968
52.91,38,262.580945
52.91,38,262.947699
52.91,38,262.980709
52.91,38,263.030977
52.91,38,263.089981
52.91,38,263.133199
52.91,38,263.180972
52.91,38,263.214406
52.91,38,263.299861
52.91,38,263.347542
52.91,38,263.393155
52.91,38,263.43359
52.91,38,263.482033
52.91,38,263.531152
52.91,38,263.575848
52.91,38,263.622418
52.91,38,263.667427
52.91,38,263.712867
52.905,39,263.758884
52.91,38,263.803827
52.91,38,263.851066
52.91,38,263.88335
52.91,38,263.912786
52.91,38,263.961847
52.91,38,264.000036
52.91,38,264.031826
52.91,38,264.075384
52.91,38,264.412691
52.91,38,264.429695
52.91,38,264.442988
52.91,38,264.458803
52.91,38,264.474479
52.91,38,264.496005
52.91,38,264.50966
52.91,38,264.529319
52.91,38,264.549844
52.91,38,264.5733
52.91,38,264.59008
52.91,38,264.602638
52.91,38,264.622395
52.91,38,264.643046
52.91,38,264.663668
52.91,38,264.680777
52.91,38,264.700603
52.91,38,264.724271
52.91,38,264.747577
52.91,38,264.767346
52.91,38,264.785983
52.91,38,264.800791
52.91,38,264.814786
52.91,38,264.830785
52.91,38,264.84401
52.91,38,264.863471
52.91,38,264.885924
52.91,38,265.323506
52.91,38,265.380928
52.91,38,265.432126
52.91,38,265.480938
52.91,38,265.532318
52.91,38,265.580169
52.91,38,265.627499
52.91,38,265.672451
52.91,38,265.715396
52.91,38,265.756677
52.91,38,265.801852
52.91,38,265.848778
52.91,38,265.90184
52.91,38,265.951652
52.91,38,265.998817
52.91,38,266.05084
52.91,38,266.101905
52.91,38,266.150031
52.91,38,266.1966
52.91,38,266.245071
52.91,38,266.298626
52.91,38,266.349986
52.91,38,266.408949
52.91,38,266.457703
52.91,38,266.505922
52.91,38,266.553827
52.91,38,266.599772
52.91,38,266.997715
52.91,38,267.097927
52.91,38,267.150807
52.91,38,267.201684
52.91,38,267.231598
52.91,38,267.281192
52.91,38,267.333023
52.91,38,267.374069
52.91,38,267.451769
52.91,38,267.497695
52.91,38,267.548921
52.91,38,267.59612
52.91,38,267.639205
52.91,38,267.680942
52.91,38,267.727368
52.91,38,267.774339
52.91,38,267.820443
52.91,38,267.864465
52.91,38,267.909827
52.91,38,267.953823
52.91,38,267.997054
52.91,38,268.048661
52.91,38,268.105944
52.91,38,268.152817
52.91,38,268.20066
52.91,38,268.247154
52.91,38,268.301093
52.91,38,268.56846
52.91,38,268.587971
52.91,38,268.60488
52.91,38,268.619428
52.91,38,268.636116
52.91,38,268.655783
52.91,38,268.673102
52.91,38,268.681098
52.91,38,268.696838
52.91,38,268.714092
52.91,38,268.728361
52.91,38,268.744376
52.91,38,268.758727
52.91,38,268.774285
52.91,38,268.794504
52.91,38,268.814377
52.91,38,268.831969
52.91,38,268.84882
52.91,38,268.864262
52.91,38,268.878352
52.91,38,268.898697
52.91,38,268.914284
52.91,38,268.930397
52.91,38,268.949025
52.91,38,268.998864
52.91,38,269.045152
52.91,38,269.08758
52.91,38,269.351934
52.91,38,269.39464
52.91,38,269.411776
52.91,38,269.428442
52.91,38,269.444948
52.91,38,269.462741
52.91,38,269.479146
52.91,38,269.515286
-6.910526,1200,270.83658
52.91,38,270.879567
52.91,38,270.911212
52.91,38,270.975222
52.91,38,271.048703
52.91,38,271.114407
52.91,38,271.162021
52.91,38,271.185505
52.91,38,271.219162
52.91,38,271.248491
52.91,38,271.297934
52.91,38,271.345281
52.91,38,271.398245
52.91,38,271.430973
52.91,38,271.48138
52.91,38,271.512599
52.91,38,271.893089
52.91,38,271.940468
52.91,38,271.972067
52.91,38,272.01968
52.91,38,272.067096
52.91,38,272.098641
52.91,38,272.146091
52.91,38,272.186859
52.91,38,272.225135
52.91,38,272.272675
52.91,38,272.304497
52.91,38,272.351904
52.91,38,272.399341
52.91,38,272.430861
52.91,38,272.478182
52.91,38,272.541938
52.91,38,272.589555
52.91,38,272.653126
52.91,38,272.687453
52.91,38,272.732087
52.91,38,272.763666
52.91,38,272.811096
52.91,38,272.843062
52.91,38,272.922244
52.91,38,273.001369
52.91,38,273.074868
52.91,38,273.462251
52.91,38,273.49385
52.91,38,273.541073
52.91,38,273.60418
52.91,38,273.635732
52.91,38,273.651855
52.91,38,273.689458
52.91,38,273.715802
52.91,38,273.747663
52.91,38,273.779395
52.91,38,273.811327
52.91,38,273.842981
52.91,38,273.858712
52.91,38,273.88958
52.91,38,273.90628
52.91,38,273.922025
52.91,38,273.95347
52.91,38,273.990109
52.91,38,274.032865
52.91,38,274.0643
52.91,38,274.111691
52.91,38,274.143595
52.91,38,274.196529
52.91,38,274.222005
52.91,38,274.253634
52.91,38,274.300876
52.91,38,274.347986
52.91,38,274.691394
52.91,38,274.745161
52.91,38,274.76106
52.91,38,274.792816
52.91,38,274.808607
52.91,38,274.824333
52.91,38,274.856232
52.91,38,274.872065
52.91,38,274.891408
52.91,38,274.903954
52.91,38,274.939237
52.91,38,274.96171
52.91,38,274.98169
52.91,38,274.994401
52.91,38,275.022163
52.91,38,275.041736
52.91,38,275.068968
52.91,38,275.087147
52.91,38,275.103875
52.91,38,275.130909
52.91,38,275.166162
52.91,38,275.214165
52.91,38,275.246446
52.91,38,275.294161
52.91,38,275.342559
52.91,38,275.384477
52.91,38,275.422886
52.91,38,275.807217
52.91,38,275.834704
52.91,38,275.854626
52.91,38,275.870722
52.91,38,275.893027
52.91,38,275.903022
52.91,38,275.919173
52.91,38,275.935339
52.91,38,275.951517
52.91,38,275.967289
52.91,38,275.999693
52.91,38,276.015604
52.91,38,276.031765
52.91,38,276.051982
52.91,38,276.079508
52.91,38,276.111209
52.91,38,276.159714
52.91,38,276.193155
52.91,38,276.240534
52.91,38,276.272666
52.91,38,276.319692
52.91,38,276.36713
52.91,38,276.39912
52.91,38,276.446409
52.91,38,276.478395
52.91,38,276.525872
52.91,38,276.5582
52.91,38,276.974864
52.91,38,277.00719
52.91,38,277.055702
52.91,38,277.094854
52.91,38,277.136531
52.91,38,277.168879
52.91,38,277.217294
52.91,38,277.249346
52.91,38,277.297129
52.91,38,277.34454
52.91,38,277.376356
52.91,38,277.42485
52.91,38,277.457139
52.91,38,277.495442
52.91,38,277.537524
52.91,38,277.56986
52.91,38,277.618369
52.91,38,277.650625
52.91,38,277.69856
52.91,38,277.730821
52.91,38,277.763134
52.91,38,277.811035
52.91,38,277.85919
52.91,38,277.896416
52.91,38,277.940012
52.91,38,277.972351
52.91,38,278.004687
52.91,38,278.372945
52.91,38,278.420199
52.91,38,278.46834
52.91,38,278.500494
52.91,38,278.547967
52.91,38,278.584198
52.91,38,278.628065
52.91,38,278.660178
52.91,38,278.708675
52.91,38,278.788623
52.91,38,278.837028
52.91,38,278.885529
52.91,38,278.917044
52.91,38,278.965187
52.91,38,278.999526
52.91,38,279.045524
52.91,38,279.077806
52.91,38,279.109964
52.91,38,279.158164
52.91,38,279.199845
52.91,38,279.238498
52.91,38,279.270831
52.91,38,279.31883
52.91,38,279.366808
52.91,38,279.414783
52.91,38,279.446985
52.91,38,279.47899
52.91,38,279.815922
52.91,38,279.863762
52.91,38,279.911846
52.91,38,279.960155
52.91,38,279.992488
52.91,38,280.02432
52.91,38,280.072312
52.91,38,280.10432
52.91,38,280.152466
52.91,38,280.215884
52.91,38,280.247545
52.91,38,280.302007
52.91,38,280.343991
52.91,38,280.376338
52.91,38,280.424315
52.91,38,280.472806
52.91,38,280.520814
52.91,38,280.553042
52.91,38,280.600624
52.91,38,280.632254
52.91,38,280.680138
52.91,38,280.711795
52.91,38,280.760012
52.91,38,280.807663
52.91,38,280.856236
52.91,38,280.903342
52.91,38,280.951143
52.91,38,281.288474
52.91,38,281.335971
52.91,38,281.383996
52.91,38,281.416138
52.91,38,281.464089
52.91,38,281.504679
52.91,38,281.544479
52.91,38,281.576665
52.91,38,281.624305
52.91,38,281.656681
52.91,38,281.704637
52.91,38,281.736963
52.91,38,281.787861
52.91,38,281.841054
52.91,38,281.887693
52.91,38,281.941798
52.91,38,282.002379
52.91,38,282.05138
52.91,38,282.099406
52.91,38,282.190107
52.91,38,282.246323
52.91,38,282.279217
52.91,38,282.326499
52.91,38,282.374125
52.91,38,282.405833
52.91,38,282.454124
52.91,38,282.486454
52.91,38,282.852865
52.91,38,282.90586
52.91,38,282.917345
52.91,38,282.950426
52.91,38,282.96449
52.91,38,282.980591
52.91,38,282.996468
52.91,38,283.01263
52.91,38,283.028711
52.91,38,283.044783
52.91,38,283.060944
52.91,38,283.077185
52.91,38,283.092945
52.91,38,283.110367
52.91,38,283.125139
52.91,38,283.141289
52.91,38,283.157433
52.91,38,283.174823
52.91,38,283.193814
52.91,38,283.210076
52.91,38,283.222188
51.18,384,283.820773
52.91,38,283.853098
52.91,38,283.901602
52.91,38,283.933936
52.91,38,283.982084
52.91,38,284.03023
52.91,38,284.062598
52.91,38,284.110219
52.91,38,284.142442
52.91,38,284.190936
52.91,38,284.222868
52.91,38,284.271264
52.91,38,284.308448
52.91,38,284.351085
52.91,38,284.399091
52.91,38,284.447279
52.91,38,284.479155
52.91,38,284.52695
52.91,38,284.575274
52.91,38,284.623774
52.91,38,284.656107
52.91,38,284.709515
52.91,38,284.753085
52.91,38,284.785424
52.91,38,285.235447
52.91,38,285.283958
52.91,38,285.316144
52.91,38,285.364141
52.91,38,285.411723
52.91,38,285.459548
52.91,38,285.511033
52.91,38,285.539432
52.91,38,285.587932
52.91,38,285.620256
52.91,38,285.652577
52.91,38,285.711629
52.91,38,285.748471
52.91,38,285.781267
52.91,38,285.812727
52.91,38,285.836245
52.91,38,285.859167
52.91,38,285.907602
52.91,38,285.939919
52.91,38,285.988421
52.91,38,286.020751
52.91,38,286.069275
52.91,38,286.117751
52.91,38,286.150109
52.91,38,286.1981
52.91,38,286.230248
52.91,38,286.278786
52.91,38,286.616148
52.91,38,286.663548
52.91,38,286.699629
52.91,38,286.743929
52.91,38,286.792396
52.91,38,286.824734
52.91,38,286.857059
52.91,38,286.915634
52.91,38,286.969259
52.91,38,287.017486
52.91,38,287.065089
52.91,38,287.114684
52.91,38,287.161081
52.91,38,287.209562
52.91,38,287.241893
52.91,38,287.290412
52.91,38,287.322636
52.91,38,287.370244
52.91,38,287.418128
52.91,38,287.450132
52.91,38,287.498236
52.91,38,287.530378
52.91,38,287.578744
52.91,38,287.615352
52.9,40,287.659051
52.91,38,287.741324
52.91,38,287.80356
52.91,38,288.156082
52.91,38,288.188394
52.91,38,288.236873
52.91,38,288.269214
52.91,38,288.317734
52.91,38,288.350101
52.91,38,288.397546
52.91,38,288.445395
52.91,38,288.477721
52.91,38,288.526169
52.91,38,288.574332
52.91,38,288.622432
52.91,38,288.654538
52.91,38,288.68688
52.91,38,288.734895
52.91,38,288.76728
52.91,38,288.799055
52.91,38,288.84686
52.91,38,288.8792
52.91,38,288.92743
52.91,38,288.959548
52.91,38,288.991888
52.91,38,289.039744
52.91,38,289.103563
52.91,38,289.152048
52.91,38,289.200616
52.91,38,289.249078
52.91,38,289.616234
52.91,38,289.662052
52.91,38,289.694382
52.91,38,289.742914
52.91,38,289.774549
52.91,38,289.822781
52.91,38,289.855031
52.91,38,289.887382
52.91,38,289.935351
52.91,38,289.967691
52.91,38,290.017178
52.91,38,290.047911
52.91,38,290.095884
52.91,38,290.127938
52.91,38,290.175953
52.91,38,290.271996
52.91,38,290.31727
52.91,38,290.352114
52.91,38,290.400051
52.91,38,290.431479
52.91,38,290.479692
52.91,38,290.517775
52.91,38,290.559888
52.91,38,290.591872
52.91,38,290.655542
52.91,38,290.687874
52.91,38,290.735868
52.91,38,291.088863
52.91,38,291.120831
52.91,38,291.200554
52.91,38,291.247986
52.91,38,291.29634
52.91,38,291.328369
52.91,38,291.370581
52.91,38,291.408417
52.91,38,291.456509
52.91,38,291.488847
52.91,38,291.52079
52.91,38,291.569177
52.91,38,291.601511
52.91,38,291.648714
52.91,38,291.696864
52.91,38,291.744924
52.91,38,291.777179
52.91,38,291.825315
52.91,38,291.857496
52.91,38,291.889852
52.91,38,291.937851
