#{"t_start": 1764996021.9306874, "env_id": "None"}
r,l,t
53.05,10,77.516405
53.05,10,77.516405
53.05,10,77.516405
53.05,10,77.516405
53.05,10,77.534559
53.05,10,77.536561
53.05,10,77.538564
53.05,10,77.543484
53.05,10,77.543484
53.05,10,77.548784
53.05,10,77.548784
53.05,10,77.548784
53.05,10,77.548784
53.05,10,77.548784
53.05,10,77.548784
53.05,10,77.564947
53.05,10,77.564947
53.05,10,77.564947
53.05,10,77.564947
53.05,10,77.666278
53.05,10,77.669278
53.05,10,77.671279
53.05,10,77.675278
53.05,10,77.678278
53.05,10,77.681279
53.05,10,77.684278
53.05,10,77.688278
53.05,10,77.691277
53.05,10,77.694278
53.05,10,77.698278
53.05,10,77.701278
53.05,10,77.703278
53.05,10,77.707856
53.05,10,77.709844
53.05,10,77.712843
53.05,10,77.715843
53.05,10,77.718856
53.05,10,77.721843
53.05,10,77.724629
53.05,10,77.727645
53.05,10,77.729667
53.05,10,77.732666
53.05,10,77.735651
53.05,10,77.738667
53.05,10,77.740651
53.05,10,77.743979
53.05,10,77.743979
53.05,10,77.743979
53.05,10,77.743979
53.05,10,77.743979
53.05,10,77.759042
53.05,10,77.761048
53.05,10,77.76506
53.05,10,77.767066
53.05,10,77.769072
53.05,10,77.772825
53.05,10,77.772825
53.05,10,77.772825
53.05,10,77.772825
53.05,10,77.772825
53.05,10,77.772825
53.05,10,77.789043
53.05,10,77.789043
53.05,10,77.789043
53.05,10,77.789043
53.05,10,77.789043
53.05,10,77.805196
53.05,10,77.806618
53.05,10,77.806618
53.05,10,77.806618
53.05,10,77.806618
53.05,10,77.806618
53.05,10,77.821377
53.05,10,77.821377
53.05,10,77.821377
53.05,10,77.821377
53.05,10,77.821377
53.05,10,77.837387
53.05,10,77.837387
53.05,10,77.837387
53.05,10,77.844029
53.05,10,77.844029
53.05,10,77.844029
53.05,10,77.853364
53.05,10,77.853364
53.05,10,77.853364
53.05,10,77.853364
53.05,10,77.853364
53.05,10,77.869463
53.05,10,77.869463
53.05,10,77.869463
53.05,10,77.869463
53.05,10,77.869463
53.05,10,77.869463
53.05,10,77.8856
53.05,10,77.8856
53.05,10,77.8856
53.05,10,77.8856
53.05,10,77.8856
53.05,10,77.901488
53.05,10,77.904808
53.05,10,77.906817
53.05,10,77.906817
53.05,10,77.906817
53.05,10,77.906817
53.05,10,77.906817
53.05,10,77.906817
53.05,10,77.926689
53.05,10,77.93071
53.05,10,77.932719
53.05,10,77.93674
53.05,10,77.938491
53.05,10,77.938491
53.05,10,77.944285
53.05,10,77.944285
53.05,10,77.944285
53.05,10,77.944285
53.05,10,77.954465
53.05,10,77.954465
53.05,10,77.954465
53.05,10,77.954465
53.05,10,77.954465
53.05,10,78.047301
53.05,10,78.047301
53.05,10,78.047301
53.05,10,78.063373
53.05,10,78.063373
53.05,10,78.063373
53.05,10,78.063373
53.05,10,78.063373
53.05,10,78.079245
53.05,10,78.079245
53.05,10,78.079245
53.05,10,78.079245
53.05,10,78.079245
53.05,10,78.079245
53.05,10,78.095135
53.05,10,78.095135
53.05,10,78.095135
53.05,10,78.095135
53.05,10,78.095135
53.05,10,78.112267
53.05,10,78.12433
53.05,10,78.126527
53.05,10,78.130052
53.05,10,78.133052
53.05,10,78.135061
53.05,10,78.138052
53.05,10,78.141052
53.05,10,78.143198
53.05,10,78.146923
53.05,10,78.149938
53.05,10,78.152938
53.05,10,78.155937
53.05,10,78.156929
53.05,10,78.156929
53.05,10,78.156929
53.05,10,78.156929
53.05,10,78.156929
53.05,10,78.174398
53.05,10,78.174398
53.05,10,78.179607
53.05,10,78.18309
53.05,10,78.18483
53.05,10,78.18831
53.05,10,78.192203
53.05,10,78.193803
53.05,10,78.193803
53.05,10,78.193803
53.05,10,78.193803
53.05,10,78.208029
53.05,10,78.211103
53.05,10,78.214097
53.05,10,78.217111
53.05,10,78.220116
53.05,10,78.223107
53.05,10,78.226089
53.05,10,78.229097
53.05,10,78.232214
53.05,10,78.235216
53.05,10,78.238211
53.05,10,78.241212
53.05,10,78.241212
53.05,10,78.244949
53.05,10,78.244949
53.05,10,78.244949
53.05,10,78.244949
53.05,10,78.257086
53.05,10,78.257086
53.05,10,78.257086
53.05,10,78.257086
53.05,10,78.257086
53.05,10,78.273294
53.05,10,78.273294
53.05,10,78.273294
53.05,10,78.273294
53.05,10,78.273294
53.05,10,78.273294
53.05,10,78.289496
53.05,10,78.289496
53.05,10,78.289496
53.05,10,78.289496
53.05,10,78.289496
53.05,10,78.305736
53.05,10,78.305736
53.05,10,78.305736
53.05,10,78.305736
53.05,10,78.305736
53.05,10,78.321699
53.05,10,78.321699
53.05,10,78.321699
53.05,10,78.321699
53.05,10,78.321699
53.05,10,78.321699
53.05,10,78.337813
53.05,10,78.337813
53.05,10,78.344907
53.05,10,78.344907
53.05,10,78.344907
53.05,10,78.354048
53.05,10,78.354048
53.05,10,78.354048
53.05,10,78.354048
53.05,10,78.354048
53.05,10,78.450406
53.05,10,78.453399
53.05,10,78.453399
53.05,10,78.453399
53.05,10,78.453399
53.05,10,78.453399
53.05,10,78.453399
53.05,10,78.469411
53.05,10,78.469411
53.05,10,78.469411
53.05,10,78.469411
53.05,10,78.469411
53.05,10,78.485537
53.05,10,78.489568
53.05,10,78.493582
53.05,10,78.495589
53.05,10,78.4996
53.05,10,78.503353
53.05,10,78.505359
53.05,10,78.507365
53.05,10,78.511379
53.05,10,78.513386
53.05,10,78.517139
53.05,10,78.519145
53.05,10,78.523156
53.05,10,78.525162
53.05,10,78.529174
53.05,10,78.53118
53.05,10,78.53521
53.05,10,78.53821
53.05,10,78.54121
53.05,10,78.54421
53.05,10,78.546721
53.05,10,78.549721
53.05,10,78.552722
53.05,10,78.555722
53.05,10,78.558722
53.05,10,78.561722
53.05,10,78.562722
53.05,10,78.562722
53.05,10,78.562722
53.05,10,78.562722
53.05,10,78.578569
53.05,10,78.578569
53.05,10,78.578569
53.05,10,78.578569
53.05,10,78.578569
53.05,10,78.594692
53.05,10,78.597269
53.05,10,78.601281
53.05,10,78.603287
53.05,10,78.605293
53.05,10,78.609304
53.05,10,78.61081
53.05,10,78.616511
53.05,10,78.618517
53.05,10,78.620523
53.05,10,78.624535
53.05,10,78.626542
53.05,10,78.630554
53.05,10,78.632561
53.05,10,78.636574
53.05,10,78.63858
53.05,10,78.640586
53.05,10,78.645346
53.05,10,78.647351
53.05,10,78.649357
53.05,10,78.65337
53.05,10,78.655376
53.05,10,78.659697
53.05,10,78.662697
53.05,10,78.665697
53.05,10,78.668697
53.05,10,78.671697
53.05,10,78.671697
53.05,10,78.671697
53.05,10,78.671697
53.05,10,78.671697
53.05,10,78.671697
53.05,10,78.689327
53.05,10,78.693742
53.05,10,78.695748
53.05,10,78.697755
53.05,10,78.701766
53.05,10,78.703771
53.05,10,78.707541
53.05,10,78.707541
53.05,10,78.707541
53.05,10,78.707541
53.05,10,78.707541
53.05,10,78.723473
53.05,10,78.72648
53.05,10,78.729479
53.05,10,78.732485
53.05,10,78.735485
53.05,10,78.738485
53.05,10,78.741445
53.05,10,78.744419
53.05,10,78.747931
53.05,10,78.750931
53.05,10,78.752931
53.05,10,78.755931
53.05,10,78.845773
53.05,10,78.848445
53.05,10,78.852457
53.05,10,78.854463
53.05,10,78.858476
53.05,10,78.862231
53.05,10,78.864238
53.05,10,78.868252
53.05,10,78.870259
53.05,10,78.874274
53.05,10,78.878473
53.05,10,78.881482
53.05,10,78.884486
53.05,10,78.886472
53.05,10,78.889479
53.05,10,78.890484
53.05,10,78.890484
53.05,10,78.890484
53.05,10,78.890484
53.05,10,78.890484
53.05,10,78.906467
53.05,10,78.906467
53.05,10,78.906467
53.05,10,78.906467
53.05,10,78.906467
53.05,10,78.906467
53.05,10,78.922555
53.05,10,78.922555
53.05,10,78.922555
53.05,10,78.922555
53.05,10,78.922555
53.05,10,78.938779
53.05,10,78.938779
53.05,10,78.938779
53.05,10,78.945872
53.05,10,78.945872
53.05,10,78.945872
53.05,10,78.956149
53.05,10,78.960165
53.05,10,78.962174
53.05,10,78.966192
53.05,10,78.968202
53.05,10,78.972219
53.05,10,78.976232
53.05,10,78.978238
53.05,10,78.98225
53.05,10,78.984257
53.05,10,78.988312
53.05,10,78.991307
53.05,10,78.994302
53.05,10,78.997308
53.05,10,79.000298
53.05,10,79.000298
53.05,10,79.000298
53.05,10,79.000298
53.05,10,79.000298
53.05,10,79.000298
53.05,10,79.016275
53.05,10,79.016275
53.05,10,79.016275
53.05,10,79.016275
53.05,10,79.016275
53.05,10,79.032106
53.05,10,79.032106
53.05,10,79.032106
53.05,10,79.032106
53.05,10,79.032106
53.05,10,79.046014
53.05,10,79.047871
53.05,10,79.047871
53.05,10,79.047871
53.05,10,79.047871
53.05,10,79.047871
53.05,10,79.063835
53.05,10,79.063835
53.05,10,79.063835
53.05,10,79.063835
53.05,10,79.063835
53.05,10,79.080003
53.05,10,79.080003
53.05,10,79.080003
53.05,10,79.080003
53.05,10,79.080003
53.05,10,79.080003
53.05,10,79.098413
53.05,10,79.101428
53.05,10,79.104426
53.05,10,79.107424
53.05,10,79.110599
53.05,10,79.113607
53.05,10,79.116595
53.05,10,79.119602
53.05,10,79.1226
53.05,10,79.125601
53.05,10,79.127947
53.05,10,79.131072
53.05,10,79.134199
53.05,10,79.13719
53.05,10,79.140188
53.05,10,79.143326
53.05,10,79.146329
53.05,10,79.149074
53.05,10,79.152069
53.05,10,79.239969
53.05,10,79.24299
53.05,10,79.244988
53.05,10,79.248539
53.05,10,79.251539
53.05,10,79.254524
53.05,10,79.258221
53.05,10,79.261237
53.05,10,79.264236
53.05,10,79.267237
53.05,10,79.270239
53.05,10,79.273222
53.05,10,79.273222
53.05,10,79.273222
53.05,10,79.273222
53.05,10,79.273222
53.05,10,79.273222
53.05,10,79.289296
53.05,10,79.289296
53.05,10,79.289296
53.05,10,79.289296
53.05,10,79.289296
53.05,10,79.306878
53.05,10,79.309993
53.05,10,79.312987
53.05,10,79.315131
53.05,10,79.318143
53.05,10,79.321134
53.05,10,79.324141
53.05,10,79.327127
53.05,10,79.328125
53.05,10,79.328125
53.05,10,79.328125
53.05,10,79.328125
53.05,10,79.328125
53.05,10,79.343897
53.05,10,79.346752
53.05,10,79.346752
53.05,10,79.346752
53.05,10,79.346752
53.05,10,79.360087
53.05,10,79.360087
53.05,10,79.360087
53.05,10,79.360087
53.05,10,79.360087
53.05,10,79.376087
53.05,10,79.376087
53.05,10,79.376087
53.05,10,79.376087
53.05,10,79.376087
53.05,10,79.376087
53.05,10,79.393855
53.05,10,79.395857
53.05,10,79.399605
53.05,10,79.399605
53.05,10,79.399605
53.05,10,79.407624
53.05,10,79.407624
53.05,10,79.407624
53.05,10,79.407624
53.05,10,79.407624
53.05,10,79.407624
53.05,10,79.426318
53.05,10,79.429319
53.05,10,79.432437
53.05,10,79.435424
53.05,10,79.437424
53.05,10,79.437424
53.05,10,79.437424
53.05,10,79.447081
53.05,10,79.447081
53.05,10,79.453379
53.05,10,79.453379
53.05,10,79.453379
53.05,10,79.453379
53.05,10,79.453379
53.05,10,79.453379
53.05,10,79.470935
53.05,10,79.481405
53.05,10,79.485159
53.05,10,79.485159
53.05,10,79.485159
53.05,10,79.485159
53.05,10,79.485159
53.05,10,79.501027
53.05,10,79.501027
53.05,10,79.501027
53.05,10,79.501027
53.05,10,79.501027
53.05,10,79.501027
53.05,10,79.517223
53.05,10,79.517223
53.05,10,79.517223
53.05,10,79.517223
53.05,10,79.517223
53.05,10,79.517223
53.05,10,79.535829
53.05,10,79.53882
53.05,10,79.541811
53.05,10,79.544825
53.05,10,79.547431
53.05,10,79.547431
53.05,10,79.639824
53.05,10,79.642823
53.05,10,79.645818
53.05,10,79.64837
53.05,10,79.651368
53.05,10,79.654353
53.05,10,79.657614
53.05,10,79.660614
53.05,10,79.663611
53.05,10,79.666711
53.05,10,79.669715
53.05,10,79.671707
53.05,10,79.675439
53.05,10,79.678582
53.05,10,79.681443
53.05,10,79.684444
53.05,10,79.687442
53.05,10,79.69033
53.05,10,79.69189
53.05,10,79.69189
53.05,10,79.69189
53.05,10,79.69189
53.05,10,79.69189
53.05,10,79.70882
53.04,12,79.71182
53.05,10,79.714818
53.05,10,79.717803
53.05,10,79.720823
53.05,10,79.724735
53.05,10,79.727751
53.05,10,79.730751
53.05,10,79.733778
53.05,10,79.736773
53.05,10,79.739759
53.05,10,79.742773
53.05,10,79.745773
53.05,10,79.748324
53.05,10,79.751492
53.05,10,79.754504
53.05,10,79.757504
53.05,10,79.760504
53.05,10,79.763504
53.05,10,79.765488
53.05,10,79.765488
53.05,10,79.765488
53.05,10,79.765488
53.05,10,79.765488
53.05,10,79.781956
53.05,10,79.782335
53.05,10,79.782335
53.05,10,79.790213
53.05,10,79.793332
53.05,10,79.796334
53.05,10,79.80222
53.05,10,79.805219
53.05,10,79.808316
53.05,10,79.811374
53.05,10,79.814383
53.05,10,79.816393
53.05,10,79.819387
53.05,10,79.822382
53.05,10,79.823314
53.05,10,79.823314
53.05,10,79.823314
53.05,10,79.823314
53.05,10,79.823314
53.05,10,79.839297
53.05,10,79.839297
53.05,10,79.847638
53.05,10,79.847638
53.05,10,79.847638
53.05,10,79.855259
53.05,10,79.859353
53.05,10,79.861359
53.05,10,79.865371
53.05,10,79.867376
53.05,10,79.87113
53.05,10,79.87113
53.05,10,79.87113
53.05,10,79.87113
53.05,10,79.87113
53.05,10,79.87113
53.05,10,79.88719
53.05,10,79.88719
53.05,10,79.88719
53.05,10,79.88719
53.05,10,79.88719
53.05,10,79.88719
53.05,10,79.903347
53.05,10,79.903347
53.05,10,79.903347
53.05,10,79.903347
53.05,10,79.903347
53.05,10,79.91929
53.05,10,79.91929
53.05,10,79.91929
53.05,10,79.91929
53.05,10,79.91929
53.05,10,79.935366
53.05,10,79.935366
53.05,10,79.935366
53.05,10,79.935366
53.05,10,80.031619
53.05,10,80.033626
53.05,10,80.037639
53.05,10,80.039645
53.05,10,80.043658
53.05,10,80.045665
53.05,10,80.049927
53.05,10,80.05394
53.05,10,80.055947
53.05,10,80.059961
53.05,10,80.061968
53.05,10,80.06586
53.05,10,80.068846
53.05,10,80.071846
53.05,10,80.074866
53.05,10,80.077852
53.045,11,80.080734
53.05,10,80.083749
53.05,10,80.086841
53.05,10,80.089842
53.05,10,80.092833
53.05,10,80.093834
53.05,10,80.093834
53.05,10,80.093834
53.05,10,80.093834
53.05,10,80.093834
53.05,10,80.109818
53.05,10,80.109818
53.05,10,80.109818
53.05,10,80.109818
53.05,10,80.109818
53.05,10,80.109818
53.05,10,80.12595
53.05,10,80.12595
53.05,10,80.12595
53.05,10,80.12595
53.05,10,80.12595
53.05,10,80.142076
53.05,10,80.142076
53.05,10,80.148002
53.05,10,80.148002
53.05,10,80.148002
53.05,10,80.158202
53.05,10,80.158202
53.05,10,80.158202
53.05,10,80.158202
53.05,10,80.158202
53.05,10,80.158202
53.05,10,80.174084
53.05,10,80.174084
53.05,10,80.174084
53.05,10,80.174084
53.05,10,80.174084
53.05,10,80.191226
53.05,10,80.194225
53.05,10,80.197339
53.05,10,80.20033
53.05,10,80.203329
53.05,10,80.203329
53.05,10,80.209248
53.05,10,80.212234
53.05,10,80.21523
53.05,10,80.218231
53.05,10,80.221236
53.05,10,80.223942
53.05,10,80.227081
53.05,10,80.230075
53.05,10,80.233071
53.05,10,80.236189
53.05,10,80.23919
53.05,10,80.240087
53.05,10,80.240087
53.05,10,80.247953
53.05,10,80.247953
53.05,10,80.247953
53.05,10,80.256082
53.05,10,80.256082
53.05,10,80.256082
53.05,10,80.256082
53.05,10,80.256082
53.05,10,80.272283
53.05,10,80.275405
53.05,10,80.278663
53.05,10,80.282058
53.05,10,80.283209
53.05,10,80.28848
53.05,10,80.291482
53.05,10,80.294482
53.05,10,80.297705
53.05,10,80.300704
53.05,10,80.303701
53.05,10,80.306616
53.05,10,80.309691
53.05,10,80.312692
53.05,10,80.315703
53.05,10,80.3187
53.05,10,80.321699
53.05,10,80.324893
53.05,10,80.327997
53.05,10,80.329999
53.05,10,80.333003
53.05,10,80.336119
53.05,10,80.340008
53.05,10,80.419573
53.05,10,80.419573
53.05,10,80.419573
53.05,10,80.419573
53.05,10,80.435683
53.05,10,80.435683
53.05,10,80.435683
53.05,10,80.435683
53.05,10,80.448075
53.05,10,80.451733
53.05,10,80.451733
53.05,10,80.451733
53.05,10,80.451733
53.05,10,80.451733
53.05,10,80.451733
53.05,10,80.467959
53.05,10,80.467959
53.05,10,80.467959
53.05,10,80.467959
53.05,10,80.467959
53.05,10,80.484189
53.05,10,80.488196
53.05,10,80.489939
53.05,10,80.489939
53.05,10,80.489939
53.05,10,80.50023
53.05,10,80.50023
53.05,10,80.50023
53.05,10,80.50023
53.05,10,80.50023
53.05,10,80.50023
53.05,10,80.517783
53.05,10,80.52078
53.05,10,80.523776
53.05,10,80.52678
53.05,10,80.529764
53.05,10,80.531767
53.05,10,80.531767
53.05,10,80.531767
53.05,10,80.531767
53.05,10,80.531767
53.05,10,80.54823
53.05,10,80.54823
53.05,10,80.54823
53.05,10,80.54823
53.05,10,80.54823
53.05,10,80.54823
53.05,10,80.563828
53.05,10,80.563828
53.05,10,80.563828
53.05,10,80.563828
53.05,10,80.563828
53.05,10,80.580056
53.05,10,80.580056
53.05,10,80.580056
53.05,10,80.580056
53.05,10,80.580056
53.05,10,80.595989
53.05,10,80.595989
53.05,10,80.595989
53.05,10,80.595989
53.05,10,80.595989
53.05,10,80.595989
53.05,10,80.613053
53.05,10,80.616162
53.05,10,80.619167
53.05,10,80.622161
53.05,10,80.625175
53.05,10,80.628319
53.05,10,80.631204
53.05,10,80.634422
53.05,10,80.637415
53.05,10,80.640433
53.05,10,80.640433
53.05,10,80.640433
53.05,10,80.648583
53.05,10,80.648583
53.05,10,80.648583
53.05,10,80.656576
53.05,10,80.656576
53.05,10,80.656576
53.05,10,80.656576
53.05,10,80.656576
53.05,10,80.673642
53.05,10,80.673642
53.05,10,80.673642
53.05,10,80.673642
53.05,10,80.673642
53.05,10,80.688312
53.05,10,80.69251
53.05,10,80.695609
53.05,10,80.698616
53.05,10,80.701624
53.05,10,80.704906
53.05,10,80.707849
53.05,10,80.709848
53.05,10,80.71296
53.05,10,80.715963
53.05,10,80.719858
53.05,10,80.722851
53.05,10,80.725351
53.05,10,80.728354
53.05,10,80.798476
53.05,10,80.814369
53.05,10,80.814369
53.05,10,80.814369
53.05,10,80.814369
53.05,10,80.814369
53.05,10,80.814369
53.05,10,80.832042
53.05,10,80.844608
53.05,10,80.847608
53.05,10,80.850121
53.05,10,80.853121
53.05,10,80.856121
53.05,10,80.859327
53.05,10,80.862326
53.05,10,80.865326
53.05,10,80.868326
53.05,10,80.871326
53.05,10,80.874327
53.05,10,80.874327
53.05,10,80.874327
53.05,10,80.874327
53.05,10,80.874327
53.05,10,80.874327
53.05,10,80.890536
53.05,10,80.890536
53.05,10,80.890536
53.05,10,80.890536
53.05,10,80.890536
53.05,10,80.906547
53.05,10,80.906547
53.05,10,80.906547
53.05,10,80.906547
53.05,10,80.906547
53.05,10,80.906547
53.05,10,80.922607
53.05,10,80.922607
53.05,10,80.922607
53.05,10,80.922607
53.05,10,80.922607
53.05,10,80.93855
53.05,10,80.93855
53.05,10,80.93855
53.05,10,80.93855
53.05,10,80.948956
53.05,10,80.948956
53.05,10,80.955729
53.05,10,80.958844
53.05,10,80.961843
53.05,10,80.964845
53.05,10,80.967836
53.05,10,80.968844
53.05,10,80.968844
53.05,10,80.968844
53.05,10,80.968844
53.05,10,80.968844
53.05,10,80.984626
53.05,10,80.984626
53.05,10,80.984626
53.05,10,80.984626
53.05,10,80.984626
53.05,10,81.000396
53.05,10,81.000396
53.05,10,81.006797
53.05,10,81.006797
53.05,10,81.006797
53.05,10,81.006797
53.05,10,81.016573
53.05,10,81.016573
53.05,10,81.016573
53.05,10,81.016573
53.05,10,81.016573
53.05,10,81.032708
53.05,10,81.032708
53.05,10,81.032708
53.05,10,81.032708
53.05,10,81.032708
53.05,10,81.032708
53.05,10,81.05217
53.05,10,81.054169
53.05,10,81.057185
53.05,10,81.060185
53.05,10,81.063185
53.05,10,81.066441
53.05,10,81.06944
53.05,10,81.072426
53.05,10,81.07544
53.05,10,81.07844
53.05,10,81.07844
53.05,10,81.07844
53.05,10,81.07844
53.05,10,81.07844
53.05,10,81.07844
53.05,10,81.094275
53.05,10,81.094275
53.05,10,81.094275
53.05,10,81.094275
53.05,10,81.094275
53.05,10,81.110226
53.05,10,81.110226
53.05,10,81.110226
53.05,10,81.110226
53.05,10,81.110226
53.05,10,81.207305
53.05,10,81.207305
53.05,10,81.207305
53.05,10,81.207305
53.05,10,81.207305
53.05,10,81.207305
53.05,10,81.225483
53.05,10,81.22848
53.05,10,81.232475
53.05,10,81.235498
53.05,10,81.238497
53.05,10,81.241381
53.05,10,81.244396
53.05,10,81.24738
53.05,10,81.250931
53.05,10,81.25393
53.05,10,81.256931
53.05,10,81.257926
53.05,10,81.257926
53.05,10,81.257926
53.05,10,81.257926
53.05,10,81.257926
53.05,10,81.273602
53.05,10,81.273602
53.05,10,81.273602
53.05,10,81.273602
53.05,10,81.273602
53.05,10,81.289797
53.05,10,81.289797
53.05,10,81.289797
53.05,10,81.289797
53.05,10,81.289797
53.05,10,81.289797
53.05,10,81.306026
53.05,10,81.306026
53.05,10,81.306026
53.05,10,81.306026
53.05,10,81.306026
53.05,10,81.322158
53.05,10,81.322158
53.05,10,81.322158
53.05,10,81.322158
53.05,10,81.322158
53.05,10,81.338296
53.05,10,81.338296
53.05,10,81.338296
53.05,10,81.338296
53.05,10,81.348885
53.05,10,81.348885
53.05,10,81.356358
53.05,10,81.358362
53.05,10,81.362109
53.05,10,81.364564
53.05,10,81.368577
53.05,10,81.37159
53.05,10,81.374599
53.05,10,81.377584
53.05,10,81.380569
53.05,10,81.383584
53.05,10,81.385597
53.05,10,81.388574
53.05,10,81.391586
53.05,10,81.394575
53.05,10,81.397571
53.05,10,81.40057
53.05,10,81.403587
53.05,10,81.406569
53.05,10,81.407568
53.05,10,81.407568
53.05,10,81.407568
53.05,10,81.407568
53.05,10,81.407568
53.05,10,81.42357
53.05,10,81.42357
53.05,10,81.42357
53.05,10,81.42357
53.05,10,81.42357
53.05,10,81.439319
53.05,10,81.439319
53.05,10,81.439319
53.05,10,81.439319
53.05,10,81.449166
53.05,10,81.449166
53.05,10,81.455306
53.05,10,81.455306
53.05,10,81.455306
53.05,10,81.455306
53.05,10,81.455306
53.05,10,81.471507
53.05,10,81.474262
53.05,10,81.478238
53.05,10,81.480504
53.05,10,81.484563
53.05,10,81.486566
53.05,10,81.490939
53.05,10,81.493945
53.05,10,81.496947
53.05,10,81.499945
53.05,10,81.499945
53.05,10,81.499945
53.05,10,81.499945
53.05,10,81.499945
53.05,10,81.594826
53.05,10,81.597826
53.05,10,81.600826
53.05,10,81.603827
53.05,10,81.606826
53.05,10,81.609826
53.05,10,81.609826
53.05,10,81.609826
53.05,10,81.609826
53.05,10,81.609826
53.05,10,81.609826
53.05,10,81.625661
53.05,10,81.625661
53.05,10,81.625661
53.05,10,81.625661
53.05,10,81.625661
53.05,10,81.641894
53.05,10,81.64485
53.05,10,81.64485
53.05,10,81.649634
53.05,10,81.649634
53.05,10,81.649634
53.05,10,81.657795
53.05,10,81.657795
53.05,10,81.657795
53.05,10,81.657795
53.05,10,81.657795
53.05,10,81.673748
53.05,10,81.673748
53.05,10,81.673748
53.05,10,81.673748
53.05,10,81.673748
53.05,10,81.689578
53.05,10,81.692847
53.05,10,81.695847
53.05,10,81.698847
53.05,10,81.701984
53.05,10,81.703991
53.05,10,81.707883
53.05,10,81.710882
53.05,10,81.713893
53.05,10,81.716893
53.05,10,81.719894
53.05,10,81.722899
53.05,10,81.725472
53.05,10,81.728471
53.05,10,81.731471
53.05,10,81.734472
53.05,10,81.737495
53.05,10,81.740496
53.05,10,81.740496
53.05,10,81.740496
53.05,10,81.749881
53.05,10,81.749881
53.05,10,81.749881
53.05,10,81.756511
53.05,10,81.756511
53.05,10,81.756511
53.05,10,81.756511
53.05,10,81.756511
53.05,10,81.772708
53.05,10,81.772708
53.05,10,81.772708
53.05,10,81.772708
53.05,10,81.772708
53.05,10,81.772708
53.05,10,81.788932
53.05,10,81.788932
53.05,10,81.788932
53.05,10,81.788932
53.05,10,81.788932
53.05,10,81.806538
53.05,10,81.80965
53.05,10,81.812652
53.05,10,81.814806
53.05,10,81.817802
53.05,10,81.820799
53.05,10,81.823802
53.05,10,81.826792
53.05,10,81.827791
53.05,10,81.827791
53.05,10,81.827791
53.05,10,81.827791
53.05,10,81.827791
53.05,10,81.843571
53.05,10,81.843571
53.05,10,81.849825
53.05,10,81.849825
53.05,10,81.849825
53.05,10,81.859474
53.05,10,81.863478
53.05,10,81.865484
53.05,10,81.86749
53.05,10,81.871503
53.05,10,81.873509
53.05,10,81.875256
53.05,10,81.879052
53.05,10,81.879052
53.05,10,81.879052
53.05,10,81.879052
53.05,10,81.892172
53.05,10,81.894969
53.05,10,81.971911
53.05,10,81.987808
53.05,10,81.989814
53.05,10,81.993827
53.05,10,81.995833
53.05,10,81.999845
53.05,10,82.001852
53.05,10,82.005605
53.05,10,82.007612
53.05,10,82.011625
53.05,10,82.013631
53.05,10,82.017643
53.05,10,82.021397
53.05,10,82.023404
53.05,10,82.027417
53.05,10,82.029424
53.05,10,82.033438
53.05,10,82.036525
53.05,10,82.039496
53.05,10,82.042496
53.05,10,82.045496
53.05,10,82.050278
53.05,10,82.050278
53.05,10,82.050278
53.05,10,82.050278
53.05,10,82.050278
53.05,10,82.062334
53.05,10,82.068633
53.05,10,82.070639
53.05,10,82.074651
53.05,10,82.076657
53.05,10,82.080409
53.05,10,82.082415
53.05,10,82.086427
53.05,10,82.088433
53.05,10,82.092445
53.05,10,82.094193
53.05,10,82.098206
53.05,10,82.100212
53.05,10,82.104224
53.05,10,82.10623
53.05,10,82.109984
53.05,10,82.11199
53.05,10,82.116002
53.05,10,82.118007
53.05,10,82.12202
53.05,10,82.124026
53.05,10,82.129009
53.05,10,82.13201
53.05,10,82.13501
53.05,10,82.138015
53.05,10,82.141015
53.05,10,82.144015
53.05,10,82.147015
53.05,10,82.149015
53.05,10,82.152528
53.05,10,82.155528
53.05,10,82.156528
53.05,10,82.156528
53.05,10,82.156528
53.05,10,82.156528
53.05,10,82.156528
53.05,10,82.172505
53.05,10,82.176522
53.05,10,82.178528
53.05,10,82.180534
53.05,10,82.184546
53.05,10,82.186552
53.05,10,82.191195
53.05,10,82.194178
53.05,10,82.197178
53.05,10,82.200178
53.05,10,82.203177
53.05,10,82.21667
53.05,10,82.220128
53.05,10,82.222127
53.05,10,82.225132
53.05,10,82.228129
53.05,10,82.231133
53.05,10,82.234173
53.05,10,82.237239
53.05,10,82.240132
53.05,10,82.243238
53.05,10,82.246228
53.05,10,82.249236
53.05,10,82.252015
53.05,10,82.255137
53.05,10,82.258023
53.05,10,82.260135
53.05,10,82.263138
53.05,10,82.266122
53.05,10,82.266122
53.05,10,82.266122
53.05,10,82.266122
53.05,10,82.266122
53.05,10,82.266122
53.05,10,82.28196
53.05,10,82.28196
53.05,10,82.28196
53.05,10,82.28196
53.05,10,82.28196
53.05,10,82.297899
53.05,10,82.297899
53.05,10,82.39048
53.05,10,82.393994
53.05,10,82.396
53.05,10,82.400014
53.05,10,82.40202
53.05,10,82.406034
53.05,10,82.407782
53.05,10,82.411796
53.05,10,82.413803
53.05,10,82.417817
53.05,10,82.42183
53.05,10,82.424929
53.05,10,82.42765
53.05,10,82.431663
53.05,10,82.433669
53.05,10,82.437682
53.05,10,82.441248
53.05,10,82.444246
53.05,10,82.447246
53.05,10,82.45024
53.05,10,82.452955
