#{"t_start": 1764686987.0804474, "env_id": "None"}
r,l,t
52.91,38,73.415426
52.91,38,73.436795
52.91,38,73.481593
52.905,39,73.516611
52.905,39,73.563283
52.91,38,73.612589
52.905,39,73.656582
52.91,38,73.703883
52.91,38,73.741089
52.91,38,73.792126
52.91,38,74.194357
52.91,38,74.241354
52.91,38,74.292786
52.91,38,74.343015
52.91,38,74.40558
52.905,39,74.482039
52.91,38,74.544806
52.91,38,74.592554
52.895,41,74.647337
52.91,38,74.694285
52.905,39,74.745352
52.91,38,74.786968
52.91,38,74.851233
52.91,38,74.901735
52.91,38,74.94805
52.905,39,75.009601
52.91,38,75.073153
52.905,39,75.136892
52.905,39,75.200347
52.91,38,75.247695
52.91,38,75.304754
52.91,38,75.373762
52.905,39,75.437305
52.91,38,75.500782
52.91,38,75.564623
52.905,39,75.612306
52.91,38,75.659907
52.91,38,76.008834
52.91,38,76.066477
52.91,38,76.119723
52.905,39,76.189568
52.895,41,76.247055
52.905,39,76.311042
52.91,38,76.379766
52.91,38,76.437684
52.905,39,76.501048
52.91,38,76.555074
52.9,40,76.596077
52.91,38,76.649155
52.91,38,76.702603
52.91,38,76.753126
52.91,38,76.785224
52.91,38,76.80106
52.91,38,76.848532
52.91,38,76.880481
52.91,38,76.912129
52.91,38,76.943605
52.91,38,76.979931
52.91,38,77.019621
52.905,39,77.065179
52.91,38,77.105832
52.905,39,77.160827
52.91,38,77.196846
52.905,39,77.244334
52.91,38,77.565368
52.905,39,77.609026
52.905,39,77.641399
52.905,39,77.657339
52.9,40,77.68912
52.91,38,77.705085
52.91,38,77.721006
52.905,39,77.749099
52.91,38,77.752754
52.91,38,77.784481
52.91,38,77.800322
52.91,38,77.816196
52.91,38,77.832026
52.91,38,77.849125
52.91,38,77.863787
52.91,38,77.879707
52.91,38,77.911467
52.91,38,77.927283
52.91,38,77.943221
52.91,38,77.95919
52.91,38,77.975064
52.91,38,77.996655
52.91,38,78.03868
52.91,38,78.086296
52.91,38,78.118164
52.91,38,78.165822
52.91,38,78.197464
52.91,38,78.54353
52.905,39,78.589449
52.905,39,78.63525
52.91,38,78.673965
52.91,38,78.705427
52.91,38,78.752608
52.9,40,78.800024
52.91,38,78.847288
52.905,39,78.894511
52.905,39,78.941861
52.905,39,78.973407
52.91,38,79.004966
52.905,39,79.052195
52.91,38,79.10196
52.91,38,79.166262
52.91,38,79.209199
52.91,38,79.272199
52.905,39,79.304066
52.905,39,79.335576
52.91,38,79.383244
52.905,39,79.41478
52.91,38,79.462106
52.91,38,79.510533
52.91,38,79.567584
52.91,38,79.60412
52.91,38,79.635628
52.905,39,80.000062
52.9,40,80.063901
52.91,38,80.129605
52.905,39,80.175167
52.91,38,80.239025
52.905,39,80.318873
52.905,39,80.385659
52.91,38,80.445015
52.91,38,80.492767
52.905,39,80.565367
52.905,39,80.619934
52.91,38,80.682129
52.91,38,80.753593
52.91,38,80.821931
52.91,38,80.888165
52.89,42,80.96561
52.905,39,81.031149
52.91,38,81.097182
52.905,39,81.164108
52.91,38,81.224083
52.91,38,81.285676
52.91,38,81.304005
52.9,40,81.370764
52.91,38,81.411046
52.905,39,81.474284
52.91,38,81.539423
52.905,39,81.602108
52.905,39,81.997137
52.905,39,82.065137
52.9,40,82.10803
52.91,38,82.15864
52.89,42,82.203066
52.91,38,82.258771
52.91,38,82.327595
52.91,38,82.394877
52.91,38,82.441705
52.9,40,82.514638
52.905,39,82.577578
52.91,38,82.642295
52.91,38,82.683176
52.91,38,82.711009
52.905,39,82.774637
52.9,40,82.822474
52.91,38,82.900032
52.905,39,82.96559
52.91,38,83.012865
52.905,39,83.094718
52.895,41,83.156409
52.91,38,83.215882
52.905,39,83.268136
52.91,38,83.337604
52.91,38,83.379479
52.91,38,83.411788
52.91,38,83.900888
52.9,40,83.949997
52.885,43,84.000394
52.905,39,84.042033
52.9,40,84.086041
52.905,39,84.123474
52.91,38,84.170156
52.91,38,84.218105
52.905,39,84.23401
52.91,38,84.249899
52.905,39,84.282224
52.91,38,84.298062
52.91,38,84.313929
52.91,38,84.329764
52.91,38,84.345675
52.91,38,84.364329
52.91,38,84.393591
52.91,38,84.409481
52.9,40,84.42536
52.91,38,84.472713
52.91,38,84.528872
52.91,38,84.58375
52.91,38,84.631612
52.905,39,84.681601
52.91,38,84.736407
52.905,39,84.775263
52.91,38,84.822598
52.9,40,85.20224
52.905,39,85.234994
52.91,38,85.293845
52.91,38,85.342117
52.9,40,85.394737
52.905,39,85.428731
52.91,38,85.457685
52.91,38,85.486805
52.89,42,85.55008
52.91,38,85.612055
52.91,38,85.650042
52.91,38,85.689864
52.91,38,85.740362
52.91,38,85.771987
52.91,38,85.819237
52.905,39,85.857834
52.91,38,85.897876
52.91,38,85.933502
52.91,38,85.979315
52.905,39,86.017554
52.91,38,86.061533
52.91,38,86.099808
52.91,38,86.151828
52.905,39,86.197327
52.91,38,86.236412
52.91,38,86.275033
52.91,38,86.674209
52.91,38,86.713981
52.91,38,86.765341
52.905,39,86.812608
52.91,38,86.844125
52.905,39,86.891356
52.91,38,86.922848
52.91,38,86.970639
52.91,38,87.017803
52.91,38,87.049346
52.905,39,87.096563
52.91,38,87.144382
52.91,38,87.176119
52.905,39,87.191999
52.91,38,87.207905
52.91,38,87.223871
52.91,38,87.239717
52.91,38,87.25645
52.91,38,87.299654
52.91,38,87.350562
52.91,38,87.398275
52.91,38,87.430457
52.91,38,87.477481
52.905,39,87.523445
52.905,39,87.565418
52.91,38,87.605083
52.91,38,87.636961
52.91,38,88.064577
52.91,38,88.108155
52.91,38,88.144078
52.9,40,88.188544
52.91,38,88.229113
52.905,39,88.266218
52.91,38,88.301244
52.91,38,88.350041
52.91,38,88.397666
52.905,39,88.436237
52.91,38,88.477244
52.905,39,88.517277
52.91,38,88.560178
52.91,38,88.598495
52.91,38,88.641917
52.91,38,88.68302
52.905,39,88.724977
52.91,38,88.764151
52.91,38,88.808141
52.91,38,88.851718
52.91,38,88.902092
52.905,39,88.931257
52.91,38,88.947078
52.91,38,88.979524
52.91,38,89.02654
52.91,38,89.058362
52.91,38,89.106601
52.905,39,89.509392
52.91,38,89.536916
52.91,38,89.576102
52.91,38,89.615033
52.91,38,89.654921
52.91,38,89.693728
52.91,38,89.741333
52.91,38,89.774149
52.91,38,89.825388
52.91,38,89.880627
52.91,38,89.916678
52.91,38,89.97492
52.91,38,90.01199
52.91,38,90.044193
52.91,38,90.094529
52.91,38,90.143985
52.91,38,90.189652
52.905,39,90.219409
52.9,40,90.267469
52.91,38,90.315349
52.91,38,90.354984
52.91,38,90.39673
52.905,39,90.426444
52.905,39,90.484183
52.91,38,90.522067
52.91,38,90.570613
52.91,38,90.626672
52.91,38,91.004168
52.91,38,91.059741
52.9,40,91.124021
52.91,38,91.18704
52.91,38,91.250438
52.91,38,91.314988
52.91,38,91.373262
52.91,38,91.440168
52.905,39,91.507776
52.91,38,91.551988
52.905,39,91.599255
52.91,38,91.646935
52.91,38,91.711761
52.91,38,91.772943
52.91,38,91.820228
52.91,38,91.851815
52.91,38,91.903085
52.91,38,91.962574
52.91,38,92.012344
52.91,38,92.026267
52.905,39,92.084902
52.91,38,92.131326
52.91,38,92.170243
52.9,40,92.21755
52.91,38,92.259255
52.905,39,92.303854
52.91,38,92.697304
52.905,39,92.748113
52.91,38,92.809617
52.91,38,92.875674
52.91,38,92.939811
52.91,38,93.006711
52.905,39,93.072157
52.91,38,93.129298
52.91,38,93.181639
52.91,38,93.24265
52.91,38,93.307237
52.91,38,93.372913
52.91,38,93.436103
52.91,38,93.495389
52.91,38,93.560442
52.91,38,93.592576
52.91,38,93.608811
52.905,39,93.640669
52.91,38,93.656657
52.91,38,93.693005
52.91,38,93.739926
52.91,38,93.78032
52.91,38,93.830504
52.91,38,93.894891
52.91,38,93.950526
52.905,39,94.005159
52.91,38,94.066122
52.91,38,94.462962
52.91,38,94.533073
52.91,38,94.589834
52.91,38,94.653432
52.91,38,94.716505
52.91,38,94.77967
52.905,39,94.842841
52.91,38,94.905971
52.91,38,94.969151
52.91,38,95.032673
52.91,38,95.095835
52.905,39,95.143279
52.905,39,95.206388
52.91,38,95.256632
52.91,38,95.296628
52.91,38,95.333457
52.91,38,95.387023
52.91,38,95.430954
52.895,41,95.472688
52.91,38,95.538308
52.91,38,95.585863
52.91,38,95.63016
52.91,38,95.674579
52.9,40,95.720686
52.91,38,95.744995
52.9,40,95.776982
52.91,38,95.824731
52.91,38,96.213605
52.91,38,96.25761
52.9,40,96.299692
52.91,38,96.345429
52.91,38,96.39355
52.91,38,96.425122
52.91,38,96.47247
52.91,38,96.504381
52.91,38,96.583791
52.9,40,96.633454
52.905,39,96.674441
52.91,38,96.713618
52.91,38,96.743215
52.91,38,96.794752
52.91,38,96.835891
52.91,38,96.881707
52.91,38,96.922235
52.91,38,96.965503
52.91,38,97.006556
52.91,38,97.053754
52.905,39,97.105624
52.91,38,97.152965
52.91,38,97.191043
52.905,39,97.232142
52.91,38,97.288914
52.91,38,97.330535
52.91,38,97.381449
52.91,38,97.691923
52.905,39,97.72406
52.9,40,97.739927
52.9,40,97.756017
52.91,38,97.772203
52.91,38,97.792382
52.91,38,97.804101
52.91,38,97.819962
52.91,38,97.835829
52.91,38,97.86762
52.91,38,97.913556
52.905,39,97.954626
52.905,39,97.998426
52.91,38,98.043922
52.91,38,98.090063
52.91,38,98.142069
52.91,38,98.190491
52.91,38,98.23144
52.91,38,98.277783
52.91,38,98.325023
52.91,38,98.378135
52.91,38,98.419336
52.91,38,98.461238
52.905,39,98.514156
52.91,38,98.558551
52.905,39,98.607803
52.91,38,99.047333
52.91,38,99.091053
52.91,38,99.13465
52.91,38,99.186317
52.91,38,99.230837
52.91,38,99.282765
52.91,38,99.36252
52.91,38,99.433122
52.91,38,99.510168
52.91,38,99.579101
52.91,38,99.634275
52.91,38,99.668032
52.905,39,99.726633
52.91,38,99.771294
52.91,38,99.810607
52.91,38,99.841327
52.91,38,99.85722
52.91,38,99.896758
52.905,39,99.936503
52.91,38,99.985715
52.91,38,100.031199
52.905,39,100.062164
52.9,40,100.109707
52.91,38,100.158317
52.905,39,100.212212
52.91,38,100.253255
52.905,39,100.299502
52.91,38,100.649641
52.91,38,100.70884
52.91,38,100.759954
52.905,39,100.807462
52.91,38,100.839061
52.91,38,100.886369
52.9,40,100.934577
52.91,38,100.965438
52.91,38,101.0131
52.905,39,101.061158
52.91,38,101.108194
52.91,38,101.139717
52.91,38,101.193267
52.91,38,101.248806
52.9,40,101.291003
52.91,38,101.33297
52.905,39,101.383751
52.91,38,101.424405
52.91,38,101.472003
52.91,38,101.514341
52.91,38,101.553014
52.91,38,101.623484
52.91,38,101.697189
52.91,38,101.747621
52.91,38,101.797989
52.91,38,101.840126
52.91,38,101.883054
52.91,38,102.275012
52.91,38,102.33964
52.91,38,102.401818
52.91,38,102.458006
52.91,38,102.520632
52.905,39,102.580627
52.91,38,102.634562
52.895,41,102.689501
52.91,38,102.749948
52.91,38,102.811136
52.91,38,102.877094
52.91,38,102.948965
52.91,38,103.007506
52.91,38,103.075059
52.91,38,103.141191
52.91,38,103.206323
52.91,38,103.2695
52.91,38,103.319467
52.91,38,103.382723
52.91,38,103.445829
52.91,38,103.516131
52.91,38,103.57637
52.91,38,103.63619
52.9,40,103.69934
52.91,38,103.746721
52.905,39,103.817218
52.91,38,103.878055
52.905,39,104.327675
52.91,38,104.379949
52.91,38,104.456599
52.91,38,104.524413
52.91,38,104.591881
52.91,38,104.652179
52.91,38,104.713716
52.91,38,104.785006
52.91,38,104.839936
52.905,39,104.88765
52.91,38,104.960897
52.91,38,105.024578
52.905,39,105.0923
52.91,38,105.154812
52.905,39,105.223608
52.91,38,105.287039
52.905,39,105.349134
52.91,38,105.417138
52.91,38,105.482978
52.91,38,105.538175
52.91,38,105.611279
52.91,38,105.681021
52.91,38,105.745099
52.91,38,105.815724
52.91,38,105.878726
52.91,38,105.935278
52.91,38,106.422066
52.91,38,106.465278
52.91,38,106.509167
52.905,39,106.553615
52.91,38,106.585177
52.905,39,106.648159
52.905,39,106.695495
52.905,39,106.743127
52.905,39,106.774648
52.91,38,106.821874
52.91,38,106.853388
52.91,38,106.909103
52.9,40,106.952718
52.9,40,106.998377
52.905,39,107.043827
52.91,38,107.076203
52.905,39,107.122938
52.91,38,107.170295
52.905,39,107.217513
52.905,39,107.248975
52.905,39,107.296203
52.905,39,107.343862
52.91,38,107.401309
52.905,39,107.457218
52.905,39,107.499222
52.91,38,107.545258
52.91,38,107.587729
52.91,38,107.945688
52.9,40,108.01077
52.905,39,108.053339
52.91,38,108.092683
52.91,38,108.120281
52.91,38,108.167831
52.91,38,108.220179
52.905,39,108.261713
52.91,38,108.307688
52.91,38,108.34358
52.91,38,108.389421
52.905,39,108.453424
52.91,38,108.504623
52.905,39,108.551837
52.905,39,108.596282
52.905,39,108.641068
52.905,39,108.674669
52.91,38,108.71653
52.91,38,108.762374
52.91,38,108.802929
52.905,39,108.846101
52.91,38,108.885977
52.91,38,108.91696
52.91,38,108.964798
52.91,38,109.008518
52.905,39,109.048257
52.91,38,109.087668
52.91,38,109.498492
52.91,38,109.542667
52.91,38,109.585045
52.91,38,109.62691
52.905,39,109.665321
52.91,38,109.703082
52.91,38,109.742522
52.905,39,109.780425
52.91,38,109.826277
52.905,39,109.868759
52.9,40,109.915565
52.91,38,109.964291
52.905,39,110.013609
52.905,39,110.069203
52.91,38,110.114714
52.91,38,110.146393
52.905,39,110.193154
52.91,38,110.246869
52.905,39,110.287237
52.905,39,110.331427
52.91,38,110.373358
52.91,38,110.421664
52.91,38,110.461517
52.9,40,110.512333
52.91,38,110.563199
52.905,39,110.610356
52.91,38,110.976197
52.91,38,111.016962
52.91,38,111.057399
52.91,38,111.094941
52.91,38,111.131263
52.905,39,111.160505
52.91,38,111.216102
52.91,38,111.254002
52.91,38,111.2988
52.905,39,111.333067
52.91,38,111.380422
52.91,38,111.431045
52.905,39,111.460225
52.91,38,111.507499
52.91,38,111.566312
52.91,38,111.615455
52.905,39,111.668128
52.91,38,111.716758
52.91,38,111.761845
52.905,39,111.793768
52.9,40,111.856237
52.91,38,111.872065
52.91,38,111.935925
52.91,38,111.991468
52.91,38,112.046642
52.91,38,112.085491
52.905,39,112.134289
52.91,38,112.490105
52.91,38,112.546673
52.91,38,112.603348
52.91,38,112.646855
52.91,38,112.691183
52.91,38,112.735055
52.91,38,112.77381
52.905,39,112.824611
52.91,38,112.852982
52.91,38,112.900205
52.91,38,112.931917
52.905,39,112.97928
52.91,38,113.025277
52.91,38,113.0586
52.91,38,113.107862
52.91,38,113.150456
52.91,38,113.186292
52.91,38,113.22576
52.91,38,113.27408
52.91,38,113.309438
52.91,38,113.343187
52.91,38,113.389892
52.905,39,113.430076
52.905,39,113.472685
52.91,38,113.516316
52.91,38,113.54816
52.91,38,113.596082
52.905,39,114.027378
52.905,39,114.092398
52.91,38,114.142581
52.91,38,114.181437
52.91,38,114.211155
52.91,38,114.263231
52.9,40,114.310236
52.91,38,114.356913
52.905,39,114.401828
52.91,38,114.444718
52.9,40,114.486395
52.91,38,114.524652
52.91,38,114.560266
52.91,38,114.611016
52.91,38,114.670116
52.91,38,114.704352
52.91,38,114.758964
52.91,38,114.798858
52.91,38,114.844849
52.91,38,114.903393
52.905,39,114.944252
52.91,38,114.98764
52.91,38,115.035506
52.91,38,115.083306
52.91,38,115.143397
52.91,38,115.191739
52.9,40,115.581116
52.91,38,115.630512
52.91,38,115.67972
52.905,39,115.735765
52.91,38,115.782104
52.91,38,115.820912
52.91,38,115.860623
52.91,38,115.899791
52.91,38,115.946107
52.91,38,115.982882
52.91,38,116.021716
52.91,38,116.057375
52.91,38,116.092144
52.91,38,116.133295
52.91,38,116.164488
52.91,38,116.196369
52.91,38,116.23553
52.905,39,116.269247
52.91,38,116.30707
52.905,39,116.356264
52.91,38,116.416281
52.91,38,116.453122
52.91,38,116.498046
52.91,38,116.543677
52.91,38,116.582327
52.91,38,116.621316
52.91,38,116.667605
52.9,40,116.95142
52.905,39,116.988667
52.905,39,117.040313
52.91,38,117.102019
52.91,38,117.177526
52.91,38,117.223653
52.91,38,117.271793
52.91,38,117.287892
52.91,38,117.351635
52.91,38,117.434047
52.91,38,117.494899
52.91,38,117.542581
52.91,38,117.574318
52.91,38,117.621935
52.905,39,117.669652
52.91,38,117.717303
52.91,38,117.781189
52.91,38,117.844866
52.91,38,117.908398
52.91,38,117.94042
52.91,38,118.003845
52.91,38,118.051574
52.91,38,118.115447
52.905,39,118.163477
52.91,38,118.179359
52.91,38,118.195311
52.91,38,118.21116
52.91,38,118.545366
52.905,39,118.577191
52.91,38,118.624872
52.91,38,118.672617
52.91,38,118.720363
52.91,38,118.767879
52.91,38,118.838325
52.91,38,118.879278
52.905,39,118.926857
52.91,38,118.974587
52.91,38,119.022241
52.91,38,119.070282
52.91,38,119.086247
52.91,38,119.118011
52.91,38,119.14774
52.91,38,119.181852
52.91,38,119.239213
52.91,38,119.277098
52.91,38,119.308878
52.91,38,119.356579
52.91,38,119.388344
52.91,38,119.439715
52.91,38,119.483679
52.91,38,119.5154
52.91,38,119.563073
52.91,38,119.594839
52.91,38,119.642503
52.91,38,120.040792
52.91,38,120.088261
52.91,38,120.152289
52.905,39,120.184076
52.91,38,120.247609
52.91,38,120.311099
52.91,38,120.374782
52.91,38,120.406567
52.91,38,120.454303
52.89,42,120.502047
52.91,38,120.549701
52.91,38,120.581609
52.91,38,120.645391
52.91,38,120.677137
52.9,40,120.724805
52.905,39,120.772495
52.91,38,120.80422
52.905,39,120.851995
52.9,40,120.89974
52.91,38,120.947639
52.91,38,120.995386
52.905,39,121.027152
52.905,39,121.074744
52.91,38,121.106672
52.91,38,121.154301
52.91,38,121.186043
52.91,38,121.249377
52.9,40,121.619351
52.91,38,121.66243
52.91,38,121.7103
52.91,38,121.758026
52.91,38,121.805739
52.91,38,121.853622
52.905,39,121.917673
52.91,38,121.965461
52.905,39,122.028981
52.91,38,122.076664
52.91,38,122.140712
52.91,38,122.204458
52.91,38,122.252071
52.91,38,122.299706
52.91,38,122.331426
52.91,38,122.378972
52.91,38,122.426742
52.91,38,122.474804
52.91,38,122.522695
52.91,38,122.570437
52.91,38,122.601978
52.91,38,122.64963
52.895,41,122.697175
52.91,38,122.728883
52.91,38,122.776553
52.91,38,122.808233
52.91,38,123.188815
52.91,38,123.252657
52.91,38,123.284405
52.905,39,123.316148
52.91,38,123.363762
52.905,39,123.411341
52.91,38,123.452401
52.91,38,123.490875
52.91,38,123.522644
52.9,40,123.570452
52.91,38,123.602168
52.91,38,123.653066
52.905,39,123.697436
52.91,38,123.729235
52.9,40,123.776849
52.91,38,123.824419
52.91,38,123.856189
52.91,38,123.90377
52.905,39,123.935513
52.91,38,123.999089
52.91,38,124.046637
52.91,38,124.078378
52.91,38,124.125935
52.91,38,124.173602
52.91,38,124.236782
52.9,40,124.2842
52.91,38,124.315755
52.91,38,124.66443
52.9,40,124.708043
52.905,39,124.741852
52.91,38,124.789735
52.905,39,124.841511
52.905,39,124.88979
52.91,38,124.922028
52.91,38,124.969576
52.905,39,125.017558
52.91,38,125.065156
52.91,38,125.104643
52.91,38,125.143487
52.91,38,125.173231
52.9,40,125.230528
52.905,39,125.283268
52.91,38,125.325304
52.91,38,125.358007
52.91,38,125.406929
52.91,38,125.44011
52.91,38,125.487488
52.91,38,125.535065
52.9,40,125.566882
52.91,38,125.623735
52.905,39,125.663123
52.905,39,125.708072
52.91,38,125.73724
52.895,41,125.753185
52.91,38,126.192712
52.91,38,126.283931
52.91,38,126.335454
52.91,38,126.380307
52.91,38,126.426433
52.91,38,126.484392
52.91,38,126.529363
52.91,38,126.575555
52.91,38,126.627424
52.91,38,126.671262
52.91,38,126.71911
52.905,39,126.76684
52.91,38,126.814406
52.905,39,126.862923
52.91,38,126.894045
52.91,38,126.941563
52.91,38,126.973289
52.91,38,127.020903
52.91,38,127.068456
52.91,38,127.100117
52.91,38,127.163764
52.91,38,127.195488
52.91,38,127.243099
52.91,38,127.290723
52.905,39,127.338283
52.91,38,127.370057
52.91,38,127.750118
52.91,38,127.781189
52.91,38,127.828788
52.91,38,127.876384
52.91,38,127.908075
52.91,38,127.95563
52.91,38,127.987325
52.91,38,128.034948
52.91,38,128.065995
52.91,38,128.113567
52.91,38,128.166329
52.905,39,128.224646
52.91,38,128.266624
52.91,38,128.304018
52.905,39,128.359596
52.91,38,128.398905
52.905,39,128.446481
52.905,39,128.494137
52.905,39,128.541708
52.91,38,128.573484
52.91,38,128.621004
52.91,38,128.667997
52.91,38,128.699727
52.91,38,128.747207
52.91,38,128.778998
52.905,39,128.8265
52.91,38,128.868466
52.905,39,129.302975
52.895,41,129.350583
52.91,38,129.398257
52.91,38,129.429951
52.91,38,129.477567
52.91,38,129.509241
52.91,38,129.556801
52.91,38,129.588512
52.9,40,129.63605
52.91,38,129.68366
52.905,39,129.715357
52.91,38,129.747024
52.91,38,129.799128
52.905,39,129.826695
52.91,38,129.858402
52.91,38,129.906066
52.905,39,129.937729
52.91,38,129.985194
52.91,38,130.016854
52.91,38,130.064449
52.91,38,130.096187
52.91,38,130.143699
52.91,38,130.175446
52.91,38,130.222999
52.905,39,130.271798
52.91,38,130.318182
52.91,38,130.36569
52.91,38,130.748355
52.91,38,130.795909
52.91,38,130.82759
52.905,39,130.873993
52.91,38,130.906798
52.91,38,130.938482
52.91,38,130.986083
52.91,38,131.017769
52.91,38,131.065393
52.91,38,131.097127
52.91,38,131.144623
52.905,39,131.192603
52.905,39,131.240102
52.91,38,131.274971
52.91,38,131.351484
52.91,38,131.399084
52.91,38,131.430823
52.91,38,131.478446
52.91,38,131.510104
52.91,38,131.557702
52.91,38,131.605341
52.91,38,131.637063
52.91,38,131.684722
52.91,38,131.716426
52.91,38,131.795882
52.9,40,131.827654
52.91,38,131.876874
52.91,38,132.222499
52.91,38,132.254253
52.91,38,132.307348
52.91,38,132.343228
52.91,38,132.378749
52.91,38,132.426801
52.91,38,132.481052
52.91,38,132.523052
52.91,38,132.545182
52.91,38,132.594872
52.905,39,132.639314
52.91,38,132.671494
52.91,38,132.711469
52.91,38,132.742734
52.895,41,132.792563
52.91,38,132.825891
52.91,38,132.875782
52.91,38,132.910261
52.905,39,132.960417
52.91,38,133.011329
52.91,38,133.059453
52.91,38,133.110117
52.91,38,133.151828
52.91,38,133.193408
52.91,38,133.245832
52.91,38,133.293245
52.91,38,133.344402
52.91,38,133.803301
52.905,39,133.851188
52.91,38,133.898307
52.91,38,133.916155
52.91,38,133.956722
52.91,38,133.998006
52.905,39,134.036481
52.91,38,134.077603
52.91,38,134.117536
52.91,38,134.156601
52.905,39,134.196435
52.91,38,134.235676
52.91,38,134.276443
52.9,40,134.315989
52.91,38,134.356173
52.905,39,134.393367
52.91,38,134.433513
52.905,39,134.492888
52.91,38,134.547357
52.91,38,134.592785
52.91,38,134.635738
52.91,38,134.676754
52.91,38,134.716909
52.91,38,134.75802
52.91,38,134.7971
52.91,38,134.835204
52.91,38,135.174969
52.91,38,135.216219
52.9,40,135.260524
52.91,38,135.291376
52.91,38,135.314086
52.91,38,135.338344
52.91,38,135.357072
52.9,40,135.383493
52.91,38,135.42535
52.91,38,135.466991
52.91,38,135.527626
52.91,38,135.570973
52.91,38,135.615022
52.91,38,135.656633
52.91,38,135.696004
52.91,38,135.736401
52.91,38,135.777406
52.91,38,135.81553
52.91,38,135.854002
52.905,39,135.895289
52.91,38,135.936732
52.91,38,135.978965
52.91,38,136.023376
52.91,38,136.063046
52.91,38,136.106919
52.91,38,136.147603
52.91,38,136.187733
52.91,38,136.526335
52.91,38,136.581718
52.91,38,136.632644
52.91,38,136.661587
52.91,38,136.684779
52.91,38,136.703406
52.91,38,136.721957
52.91,38,136.741378
52.91,38,136.808149
52.91,38,136.850482
52.91,38,136.890277
52.91,38,136.928795
52.905,39,136.96999
52.91,38,137.009156
52.91,38,137.04839
52.91,38,137.087739
52.91,38,137.127395
52.91,38,137.164003
52.91,38,137.206474
52.91,38,137.246707
52.91,38,137.288087
52.91,38,137.326733
52.91,38,137.365016
52.91,38,137.406916
52.905,39,137.449909
52.91,38,137.489526
52.91,38,137.52614
52.905,39,137.892442
52.91,38,137.931444
52.91,38,137.969791
52.91,38,138.010801
52.91,38,138.052212
52.91,38,138.09431
52.91,38,138.13342
52.91,38,138.170759
52.91,38,138.20781
52.91,38,138.24615
52.91,38,138.285074
52.91,38,138.325475
52.91,38,138.365742
52.91,38,138.407805
52.91,38,138.449514
52.91,38,138.489957
52.91,38,138.528493
52.91,38,138.568678
52.91,38,138.64694
52.91,38,138.696434
52.91,38,138.739388
52.91,38,138.778316
52.91,38,138.817774
52.9,40,138.857727
52.91,38,138.894551
52.905,39,138.933466
52.91,38,138.96974
52.91,38,139.336963
52.91,38,139.380393
52.91,38,139.419099
52.91,38,139.456155
52.91,38,139.494505
52.91,38,139.533935
52.91,38,139.570904
52.91,38,139.613065
52.91,38,139.653266
52.91,38,139.727842
52.91,38,139.770982
52.91,38,139.812226
52.91,38,139.851251
52.91,38,139.890225
52.91,38,139.928824
52.91,38,139.970203
52.91,38,140.010055
52.91,38,140.050328
52.91,38,140.094728
52.91,38,140.135485
51.06,408,140.784152
52.91,38,140.840388
52.91,38,140.888473
52.91,38,140.923119
52.91,38,140.954363
52.91,38,141.017488
52.91,38,141.070129
52.91,38,141.111155
52.905,39,141.134276
52.91,38,141.141348
52.91,38,141.177122
52.91,38,141.196144
52.905,39,141.209513
52.91,38,141.221771
52.91,38,141.237901
52.91,38,141.253793
52.91,38,141.281858
52.91,38,141.29627
52.91,38,141.317195
52.91,38,141.333142
52.91,38,141.349029
52.91,38,141.364902
52.905,39,141.387866
52.91,38,141.396349
52.91,38,141.720201
52.91,38,141.750514
52.91,38,141.782684
52.91,38,141.846292
52.91,38,141.896889
52.91,38,141.941757
52.91,38,141.973698
52.91,38,142.005277
52.9,40,142.053172
52.91,38,142.100828
52.91,38,142.13301
52.91,38,142.180878
52.91,38,142.213215
52.91,38,142.26122
52.91,38,142.297306
52.91,38,142.325884
52.91,38,142.374393
52.91,38,142.406583
52.91,38,142.462726
52.91,38,142.502663
52.91,38,142.550288
52.91,38,142.58196
52.9,40,142.614271
52.91,38,142.670054
52.91,38,142.742578
52.91,38,142.790709
52.91,38,142.838634
52.91,38,143.214161
52.91,38,143.256146
52.91,38,143.299475
52.91,38,143.336483
52.91,38,143.368802
52.91,38,143.418835
52.91,38,143.448765
52.91,38,143.496531
52.91,38,143.528382
52.91,38,143.560718
52.91,38,143.609222
52.91,38,143.6415
52.91,38,143.689999
52.91,38,143.721823
52.91,38,143.754133
52.91,38,143.802353
52.91,38,143.834511
52.91,38,143.882972
52.91,38,143.915297
52.91,38,143.963732
52.91,38,144.011722
52.905,39,144.092079
52.91,38,144.139646
52.91,38,144.187843
52.91,38,144.236031
52.91,38,144.268306
52.91,38,144.316825
52.91,38,144.701662
52.91,38,144.750136
52.91,38,144.782464
52.91,38,144.830391
52.91,38,144.862618
52.91,38,144.910616
52.91,38,144.990084
52.91,38,145.038
52.91,38,145.085509
52.91,38,145.117869
52.91,38,145.163302
52.91,38,145.20216
52.91,38,145.245076
52.91,38,145.281466
52.91,38,145.30407
52.91,38,145.325979
52.91,38,145.345544
52.91,38,145.363768
52.91,38,145.383499
52.91,38,145.401007
52.91,38,145.433887
52.91,38,145.482069
52.91,38,145.513789
52.91,38,145.561728
52.91,38,145.594055
52.91,38,145.626373
52.91,38,145.674938
52.91,38,146.027921
52.91,38,146.060039
52.91,38,146.107811
52.91,38,146.140005
52.9,40,146.190003
52.91,38,146.21951
52.91,38,146.267329
52.91,38,146.303994
52.91,38,146.331954
52.91,38,146.379277
52.91,38,146.411196
